,text,name,score,time_ms
973,aristeguionline gracias por la noticia tengo amigos q trabajan a bordo q tambien perdieron sus vuelos de vuelta a casa q eran en montevideo para los q dicen q sacaron los boletos con la epidemia no es asi se sacan con mucha anticipacion y princess cruces cancelo todo cuando salio la pandemia,tres-cruces&tres-cuces,7.436,132.433
607,cossecarolina porque en lugar de criticar no aportas ideas para la emergencia sanitaria que vive el pais porque no propones que se use el antel arena como hospital ese antel arena que curraste vos y el fa,hospital-britanico&hospital-britanico,7.363,50.334
1292,un argentino bajo del avion en montevideo venia de europa da positivo en el examen de coronavirus y se escapa del hospital de clinicas y se toma el buquebus porque todavia no cortaron los viajes fluviales luislacallepou ahora toda esa gente puede estar infectada corten todo,hospital-britanico&hospital-britanico,7.363,61.625
1061,daniel011965 lidia dupetit cossecarolina dejate de joder con tus declaraciones gastaste fortunas en el antel arena teniendo para renovar el hospital de clinicas lo que gastaste daba bien para la reforma tuvieron su oportunidad noponganpalosenlarueda tenemos memoria,hospital-britanico&hospital-britanico,7.363,64.127
1637,cossecarolina siempre aconseja hacer precisamente lo q ella no hizo se olvida q se gasto un hospital en hacer antelarena,hospital-britanico&hospital-britanico,7.363,23.702
1386,cossecarolina si una pena que se robaran los sobres costos de antel arena y no arreglaran el hospital de clinicas una pena que donaran medicinas cuando las ibamos a necesitar una pena el agujero inmenso que dejaron y eso nos deja en pesimas condiciones ahora,hospital-britanico&hospital-britanico,7.363,50.538
1636,rockmetommyboy anoche se detecto que un buquebus con 400 personas a bordo traia un pasajero con coronavirus q habiendose contagiado en europa se rajo del hospital en montevideo y se vino a bs as no nos va a matar el coronavirus lo van a hacer los irresponsables hijos de puta que tenemos,hospital-britanico&hospital-britanico,7.363,54.842
1302,draquemera viajo con el loquito que esta infectado y se escapo del hospital en montevideo,hospital-britanico&hospital-britanico,7.363,20.511
544,diegote1302 cossecarolina frente amplio hacel el anal arena de la cose de 100 millones hospital pa todos los infectados,hospital-britanico&hospital-britanico,7.363,27.073
1917,dice novaresio que segun el padre de luca el joven habia ido de madrid a p del este donde hizo cuarentena se fue a hacer ver a un hospital en montevideo le tomaron la muestra y en el interin se tomo el buquebus durante la travesia recibio un mail dicendo que era positivo,hospital-britanico&hospital-britanico,7.363,42.244
1520,acaba de publicar una foto en pocitos montevideo uruguay https t co aylungxetz,cempre-uruguay&cempre-uruguay,7.323,46.829
1848,uruguay senores,cempre-uruguay&cempre-uruguay,7.323,31.731
1781,acaba de publicar una foto en montevideo uruguay https t co 9osetccnmr,cempre-uruguay&cempre-uruguay,7.323,50.008
1960,semua pertandingan piala dunia 1930 di uruguay dimainkan di satu kota montevideo,cempre-uruguay&cempre-uruguay,7.323,47.323
731,montevideo 19 3 coronavirusenuruguay uruguay cuarentenacoronavirus montevideo https t co 7yvuqikfwh,cempre-uruguay&cempre-uruguay,7.323,49.889
1350,acaba de publicar un video en buceo montevideo uruguay https t co 3kd3hqbm3x,cempre-uruguay&cempre-uruguay,7.323,50.461
1800,en colaboracion con mdebera82 lo dibujito hicimos este horoscopos politico 2020 para que disfruten muy pronto vendran los signos que faltan en montevideo uruguay https t co gp8gzor5kk,cempre-uruguay&cempre-uruguay,7.323,77.734
1070,ante esta situacion colombia podria pedirle a uruguay explicaciones de por que el canciller talvi afirmo eso de manera tan tajante en su encuentro con la prensa anoche en montevideo es un tema muy delicado,cempre-uruguay&cempre-uruguay,7.323,78.062
1551,acaba de publicar un video en centro montevideo uruguay https t co gzohbvoinh,cempre-uruguay&cempre-uruguay,7.323,47.597
72,today s forecast for montevideo uruguay partly cloudy with a 77 chance of funnel clouds,cempre-uruguay&cempre-uruguay,7.323,51.909
7,nacionaltv1899 soy argentino hincha de river y del bolso gracias a un amigo lo sigo hace anos y voy a mi querido montevideo desde el 87 amo el uruguay vamo arriba el bolso,cempre-uruguay&cempre-uruguay,7.323,96.225
419,uruguay fitogalli anahilange diaadiavtv alvillar montevideoim https t co gc6auz3caj,cempre-uruguay&cempre-uruguay,7.323,55.979
303,canal13c nosotrosalamanana buen dia los vemos desde mvd y duele q ese estupido q entrevistaron diga el sistema de salud de uruguay es pesimo y uds no son capaces de por lo menos no inmiscuirse en pais ajeno q saben de nustros heroicos d la salud en estos momentos aclare,cempre-uruguay&cempre-uruguay,7.323,140.273
948,cossecarolina frente amplio 15 anos para hacer cosas 15 anos de robos y despilfarros hoy quieren hacer algo el covid esta hace meses en marzo recien llego a uruguay te recuerdo que ustedes eran gobierno en ese entonces antes de venir y no tomaron medidas hipocritas,cempre-uruguay&cempre-uruguay,7.323,132.552
1240,monicap75125827 alvillar que gran gesto no todo esta perdido gente arriba uruguay que con la solidaridad del pueblo de esta vamos a salir,cempre-uruguay&cempre-uruguay,7.323,65.412
1530,ignacioalcuri gracias por preferir nuestros productos en uruguay por suerte trabajamos con inspeccion vet mgap trazabilidad con inac bromatologia de la im etc etc que garantizan la confianza de los clientes y nos permite disfrutar de sus chistes,cempre-uruguay&cempre-uruguay,7.323,123.976
1182,walterh36147453 fernando amado ernesto talvi javiergarcia uy amigo estas en narnia o en el planeta tierra montevideo uruguay donde se han reprogramado todas las actividades eliminado espectaculos viajes suspendido clases etc etc ah no te enteraste de la epidemia todavia,cempre-uruguay&cempre-uruguay,7.323,129.638
1750,lahore pakistan montevideo uruguay fez morocco ankara turkey nizhny novgorod russia novosibirsk,cempre-uruguay&cempre-uruguay,7.323,52.722
1258,acaba de publicar una foto en montevideo uruguay https t co jffoe52ilh,cempre-uruguay&cempre-uruguay,7.323,44.774
1779,cielito hidalgo en montevideo uruguay https t co sbp2fg3h4d,cempre-uruguay&cempre-uruguay,7.323,45.316
214,el gobierno anterior nos sigue sorprendiendo ingratamente querian destruir una donacion de materiales que aun estan en perfectas condiciones que esto se sepa lacras hijas de puta perlitasdelfa uruguay asco coronavirusenuruguay,cempre-uruguay&cempre-uruguay,7.323,78.988
1334,giuliacandussi hey giulia im in montevideo uruguay if if you need any heelp with your parents let me know,cempre-uruguay&cempre-uruguay,7.323,55.554
1444,saludos desde montevideo uruguay comenzando otra jornada laboral al firme como todos los que aun contamos con trabajo a cuidarse y ser responsable gente,cempre-uruguay&cempre-uruguay,7.323,68.576
538,buen viernes en montevideo uruguay https t co iv1iclcuuy,cempre-uruguay&cempre-uruguay,7.323,56.489
1700,loultimo la primer persona de uruguay que contrajo el nuevo coronavirus es la disenadora de modas carmela hontou quien estuvo en milan y al regresar a montevideo asistio a un casamiento con 600 personas https t co v248kihi17,cempre-uruguay&cempre-uruguay,7.323,121.264
1614,de donde piensan que se va a sacar plata para todo eso muy irresponsables y vende humo para la gente pidiendo algo que obviamente uruguay no tiene condiciones para soportar si no hubieras tirado tantos palos verdes en el antel arena,cempre-uruguay&cempre-uruguay,7.323,85.748
238,alexi934 dcastro65 alvillar informacarve850 argentinos que residen en uruguay hay muchos y trabajan aca y alla,cempre-uruguay&cempre-uruguay,7.323,55.139
691,que se hace con los varados en uruguay que no pueden volver porque buquebus suspendio sus ultimos dos buques de repatriacion debido al infectado que viajo el jueves mi hermana estaba trabajando en montevideo y no puede volver ayuda alferdez cancilleriaarg,cempre-uruguay&cempre-uruguay,7.323,122.654
522,https t co ywmez9mjar ahora en montevideo las sesiones de fotos para ninos al alcance de todos fotografia en uruguay somos fotografos sociales expertos en fotografia de eventos tambien pregunta otros tipos de servicios de fotografia,cempre-uruguay&cempre-uruguay,7.323,119.35
694,asunto exposicion de fotografias convocatoria vi congreso de la ala del 24 al 27 de noviembre de 2020 montevideo uruguay https t co 1vswa7wm6f,cempre-uruguay&cempre-uruguay,7.323,85.539
1413,cossecarolina vieja manijera carolina todo el apoyo al gobierno a los medicos y a los uruguayos en general fuerza uruguay,cempre-uruguay&cempre-uruguay,7.323,86.027
207,20 montevideo hoy toca hablar del lugar donde vivimos yo vivo en hospitalet de llobregat este es el parque donde paseo con mi perrita ahora esta vacio por lo que todos sabemos pero los arboles nos recuerdan que https t co 6zry9angid,parque-rodo&parque-rodo,7.317,33.497
401,carolina cosse se pasa en twitter tirando veneno avisenle que falta para la campana y que tiene que empezar por ser querida dentro de su partido primero y que ademas no venga a dar clases de economia porque sus conceptos nos dejaron en la lona,hogar-la-campana-fundacion-peluffo-guigens&hogar-la-campana-fundacion-peluffo-guigens,7.284,21.751
1248,bien villar lo del smu fue totalmente irresponsable la cuarentena general debe estar todo el tiempo arriba de la mesa pero es una medida extrema por las consecuencias sociales graves que va a tener,archivo-general-de-la-nacion&archivo-general-de-la-nacion,7.169,37.361
491,majogm en montevideo el primer dia de las medidas alla todos los museos avisaron qie permaneceran cerrados hasta el 12 de abril,cerro-de-montevideo&cerro-de-montevideo-el-cerro,7.159,11.971
1760,hey montevideo uruguay it s 2 45 at yours in decimaltime,cempre-uruguay&cempre-uruguay,7.147,45.162
421,https t co z1aakhapjm animate a realizar una sesion de fotos con vestido de tus 15 anos al atardecer son las fotos mas bonitas y un perfecto recuerdo de 15 anos en montevideo organizamos tu cumpleanos de quince en uruguay foto y video para cumpleanos de 15 montevideo,cempre-uruguay&cempre-uruguay,7.147,119.333
1625,subrayado el embajador chino mas preocupado por uruguay que el mismo pompita que ayer andaba paseando por montevideo,cempre-uruguay&cempre-uruguay,7.147,64.653
384,alvmanuf cossecarolina con una mirada a mediano plazo si seguimos endeudando y sumando mas carga impositiva a las empresas no hay ser humano que invierta un peso en uruguay amigo y la verdad me gustaria ver otra cosa que no sea soja y upms,cempre-uruguay&cempre-uruguay,7.147,94.381
363,dcastro65 alvillar informacarve850 tengo una duda el gobierno dijo que hasta hoy viernes iban a venir vuelos de europa pero solo para los uruguayos y ayer los argentinos decian que en el buquebus venian mas de 100 argentinos como es eso los dejamos entrar al pais y contagiar mas a los uruguayos,europa-hotel&europa-hotel,7.138,23.358
157,faaa literal en mi trabajo esta llenito de polillas un asco trabajo en medica uruguaya jeje,cruz-roja-uruguaya&cruz-roja-uruguaya,7.124,25.734
1550,atraccion de la reina uruguaya perdible todo,cruz-roja-uruguaya&cruz-roja-uruguaya,7.124,14.863
690,cossecarolina frente amplio sobre todo cuando el jefe de estado al mando de tamana crisis nos da el ejemplo 18 de marzo 10 de la noche https t co l1hxgu0zfz,avenida-18-de-julio&avenida-18-de-julio,7.107,93.766
703,cossecarolina frente amplio sobre todo si el gobierno da el ejemplo 18 de marzo 10 de la noche https t co o5vexzgm4g,avenida-18-de-julio&avenida-18-de-julio,7.107,98.141
444,siempre al ritmo de la demagogia pura proponen medidas para un cuento de disney pero no explican como mierda llevarlas a cabo con el desastre economico que nos dejaron podemos empezar por vender el antel arena que con eso seguro tiramos por un tiempo,paso-de-la-arena&paso-de-la-arena,6.97,20.378
1860,propongo un aplauso a las 3 de la manana para agradecerle a cossecarolina por el antel arena,paso-de-la-arena&paso-de-la-arena,6.97,14.652
336,portalmvd en el diario la nacion q hizo mvd peste alli se hizo el test yno tenia sintomas le dijeron que se lo pasarianx https t co zu587jduqh fue a colonia cuando tuvo senal de internet al estar cerca de la costa recibio la confirmacion x mail y aviso a la tripulacion,colonia-nicolich&colonia-nicolich,6.9,25.954
106,alguien no entendio el mensaje o es mas preocupante para la im de osorno seguir recibiendo pagos de permisos de circulacion oficinas llenas y cero preocupacion por la pandemia lacarleta cooperativa adnradiochile 24horastvn muni osorno https t co sftnlbhgt8,edificio-de-la-cooperativa-bancaria&edificio-de-la-cooperativa-bancaria,6.897,19.86
571,mvdtransporte montevideoim con estos cambios hay mayor volumen de usuarios por unidades de trasnporte bravo aglomeracion de pasajeros mayor oportunidad de contagiarnos para los que debemos ir a trabajar,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.76,13.146
1531,el problema que por la escasez de pasajeros no estan teniendo suficiente dinero para el combustible un chofer conocido que trabaja en una de las cooperativas de transporte se anoto al seguro de paro porque la cosa viene fea es todo una caca si pero no se puede hacer mucho,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.76,14.987
159,alvillar te corrijo connie no es la peor crisis q van a enfrentar como pais es la peor que vamos a enfrentar como humanidad ya sabemos que los paises limpios estan mintiendo suelo decir que en la nave tierra todos somos tripulantes no hay pasajeros,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.76,18.889
180,el coralprincess de la armadora princesscruises fondeo frente a montevideo con 647 estadounidenses 42 argentinos 449 ingleses 208 canadienses 52 alemanes 28 chilenos y otras nacionalidades espera ordenes con la esperanza de poder desembarcar a sus pasajeros https t co 3pgipbuugl,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.76,20.606
587,lamascarada si este pibe se escapo del clinicas d montevideo viajo hasta colonia son 2 horas y pico d viaje en q fue seria mi pregunta el hospital d clinicas queda cerca d la terminal d buses interdepartamentales q hdp a cuanta gente habra expuesto,colonia-nicolich&colonia-nicolich,6.737,66.386
125,vidaagusto confinados si pero disfrutando de esa vista maravillosa gracias por compartirla desde mvdesta nona sigue cuarenteneando,bella-vista&barrio-de-bella-vista-bella-vista,6.727,10.667
1119,cossecarolina el gobierno no acuerda o el sunca y los sindicalistas no acuerdan sigue vendiendo pescado podrido senora por suerte cada vez les creen menos siga mirando todo por tv y de paso tire un twiter pidiendo las rebajas de impuestos de la imm,paso-de-la-arena&paso-de-la-arena,6.711,68.795
1370,cossecarolina cara d piedra no aclare q oscurece mejor cerra la boca inepta,piedra-redonda&piedra-redonda,6.679,15.435
1575,cossecarolina frente amplio y como lo hacemos que rostro de piedra,piedra-redonda&piedra-redonda,6.679,14.597
1363,bien chdica montevideoim el 142 de las 8 hacia pta gorda con gente parada lo han conseguido capaz que los omnibus son mas rentables hoy seguro la gente mas descartable,punta-gorda&punta-gorda,6.675,22.252
448,maxigg58 cossecarolina ahi son las 19 intendencias no el gobierno central,cementerio-central&cementerio-central,6.667,14.343
635,de acuerdo con el planteo de postergar el aumento de tarifas y exoneracion de impuestos en estos momentos por parte del gobierno nacional la montevideoim y demas intendencias deberian hacer lo mismo con los tributos y contribucion inmobiliaria chdica covid19,hotel-nacional&hotel-nacional,6.641,130.553
643,de acuerdo con el planteo de postergar el aumento de tarifas y exoneracion de impuestos en estos momentos por parte del gobierno nacional la montevideoim y demas intendencias deberian hacer lo mismo con los tributos y contribucion inmobiliaria chdica,hotel-nacional&hotel-nacional,6.641,108.985
39,arqm80 jorgenasser 931 fm muchas gracias amigos de arquelogiamusical fuerte abrazo desde montevideo yomequedoencasa se me cuidan todos por favor,punta-de-fuerte&punta-de-fuerte,6.635,12.612
179,unodosdoce cossecarolina que aumento del iva que manera de embarrar la cancha todas una medidas populistas imposibles de implementar por el desajustes en la finanzas que dejaron solo es tirar agua para su molino solo un subnormal no se puede dar cuenta,molino-de-perez&molino-de-perez,6.473,30.336
135,cossecarolina todos los dias dando manija eh no estas sumando nada 0 codigo tenes en esta situacion no podes estar llevando agua a tu molino,molino-de-perez&molino-de-perez,6.473,15.402
696,cossecarolina frente amplio hermosos momentos para redito electoral che caro y se dignaron a sacar algun numero de como hacer todo esto,edificio-de-la-corte-electoral&edificio-de-la-corte-electoral,6.444,11.1
1255,cossecarolina frente amplio ya definieron como van donar sus sueldos todos los parlamentarios de tu partido y los 34 que van a ser directores en el nuevo gobierno ahi pueden juntar unos cuantos millones para dar el ejemplo de solidaridad companera,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.401,29.868
1367,adolforuru sakmela1poqito chdica vengo de narnia y el pit no cobrara la cuota sindical hasta nuevo aviso,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.401,17.815
1555,un nuevo amanecer montevideo https t co vzyqiacmnm,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.401,14.604
766,cossecarolina marchaste amor en 5 anos proba d nuevo te dueleeee cogote,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.401,16.007
417,hasta nuevo aviso se suspende la correcaminata organizada por nuestro equipo de igualdad info https t co gybtbbbawk tumunicipiog https t co dzlk9u7vco,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.401,48.107
31,jujasso alvillar y a vos la soledad tenes 37 seguidores estupido debes ser de una familia grande,banco-de-la-familia&banco-de-san-pedro-banco-de-la-familia-piedras-de-san-pedro,6.384,18.027
877,regalados como perejil medio montevideo infectado cifras dibujadas mala gestion entre complices y negligentes buses abarrotados mientras te aconsejan quedarte en tu casa sin cierre fronterizo sin obligatoriedad ni controles del flujo aereo y fluvial,muelle-fluvial&muelle-fluvial,6.371,104.754
1404,ante la crisis se debe ser agradecido para quienes estan sin descanso y con gran riesgo dando todo para contener al coronavirusuruguay,punta-del-descanso&punta-descanso-punta-del-descanso,6.337,11.551
1373,cuarentena no obligatoria los trabajadores que tienen que seguir yendo a trabajar ahora van hacinados en los omnibus el lunes iban vacios que cambio se quitaron frecuencias bien por cutcsaok y la imtransito mvdtransporte montevideoim siguiendo la ley de mercado,puerto-mercado-hotel&puerto-mercado-hotel,6.308,16.816
901,oseenobra afectacion de suministro en punta gorda montevideo viernes 20 3 info 0800 1871 1871 desde moviles https t co sghj1aqwem,punta-monte&punta-monte-punta-del-monte,6.3,136.286
670,en argentina no permiten que viaje gente parada en colectivos subtes ni trenes en montevideo hacen lo contrario provocando que al haber menos unidades la gente viaje en mayor cantidad no les llega el agua al tanque,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,6.277,29.829
236,chdica magnoliafa uy nicocarissi7 lupagani01 elabrazo uy marian fel nechevag fepreco por favor cuanta demagogia si seregni reviviera y viera a su fa hoy se muere de nuevo de paso ya que tanto piden que se pare el aumento de tarifas supongo que la intendencia va a suspender el pago de algunos tributos por 3 o 6 meses no o no se puede,nuevo-paris&balneario-nuevo-paris-nuevo-paris-nuevo-paris,6.228,96.496
1522,les marines i el port de barcelona dels anys 40 va ser un dels paisatges preferits de l artista oblidat nascut a santandreu de palomar vei de gracia i mort a montevideo i que recupera el llibre florenci bosch i tubau memoria d un oblit autor joseluisstap info https t co tw9pt0ssbv,view-port&view-port,6.214,25.371
342,beatrizdavyt bedra maria docandreacaro alerissovazquez anfiorillo fabianatunez vickyvillarruel beatriz avilaok granadosdulceok daviddelapaz flosiviviana silviadiana1951 jorbertoni carobaroneba griherreraok yoladelatorre mariaeugeniagay waldoascua rominawinner wbritez vegaclara yanquee allanosmassa nancymonzon ariasferok claudiaalmont17 danydupuyok svgiachero drarosananunez jornalistavitor no diga pavadas en mvdeo sin cuarentena sea obligatoria hay poco movimiento comparado a un dia normal gracias a que desde el gobierno se pidio colaboracion y la gente cumplio,agrarian-youth-movement-in-uruguay&movimiento-juventud-agraria,6.189,24.995
790,cossecarolina la prepotencia no se les baja y se cagan en el pueblo lamentable,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,17.062
853,el gobierno saliente y tabare que opinan de esto enemigos del pueblo eso es lo que son,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,14.619
1833,cossecarolina senora necesitamos todo el dinero posible para comprar respiradores armar cti mas camas y test de covid 19 todo lo que el fa no hizo por el pueblo solo una mezquina tira mierda en medio de una crisis mundial,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,31.815
967,alvillar como siempre la gente y su pueblo poniendo todo desde el gobierno errores y mas errores que se convierten en horror,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,21.759
1558,cossecarolina increible que el pueblo te de de comer con lo burra e hipocrita que sos,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,13.193
332,lo mejor para el pueblo hdp,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,10.697
422,jairbolsonaro desde que petrobras pudo deshacerse de todas las jodas que habian organizado lula y sus secuaces mujica incluido con montevideo gas el pueblo brasileno se beneficio,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,24.95
288,lo mejor para el pueblo hdp https t co jp8gppzwo7,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,11.824
1077,porque no se bajan el sueldo 50 o estan dos meses sin cobrar para reducir gastos senadores diputados jerarcas ministros va ser lo mejor por el pueblo partidocolorado pnacional pindependiente frente amplio msartiguista jorgewlarranaga cossecarolina luislacallepou,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,6.162,23.464
719,jajajaj no tenemos ni terminal aun bro,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.156,8.323
1752,ya esta pronta la terminal que rica una bien al menos,nueva-terminal-de-pasajeros&nueva-terminal-de-pasajeros,6.156,9.526
1775,andrevillalbaof marcelitaojeda acabo de leer estaba internado en montevideo se fugo del hospital y se fue a colonia a tomar el buquebus no se que nos pasa tenemos un monton de infectados a los que les produce compulsion contagiadora carmela y sus 500 el argentino y sus 400,hospital-britanico&hospital-britanico,6.1,54.343
1511,cuanto se podria estar haciendo hoy si el gobierno del cual participo no hubiera despilfarrado tantos anos de bonanza economica cuanto se podria estar haciendo con lo que derrocho en el cosse arena cuanto se podria hacer si se callara https t co 0obfyapiqv,edificio-bonanza&edificio-bonanza,6.023,23.658
1429,cossecarolina que rostro que tenes llamate a silencio es lo mejor que podes hacer una pena realmente en momentos de bonanza la altura se mide por la verdadera comprension de la realidad y no se debe mal gastar el dinero publico a manos llenas y para estupideces como lo hiciste vos,edificio-bonanza&edificio-bonanza,6.023,21.216
423,cossecarolina realmente me da pena esta actitud mezquina e irresponsable de aprovechar crisis reales sabiendo que despilfarro los recursos en epocas de bonanza que ahora se necesitan para salvar a la poblacion patetico verguenza ajena,edificio-bonanza&edificio-bonanza,6.023,15.148
220,tatisabini y usted devuelva su sueldo de privilegio a rentas generales si tanto le importa el pueblo ademas las usureros del las imm y la imc no planean sacarnos la chota un poquito,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,5.999,19.585
219,cossecarolina carolina estas propiniendo gobernar el pueblo eligio a otro jefe por que no te pones al servicio de ofrecer tu trabajo o ideas pero con la linea marcada por el actual lider,pueblo-ferrocarril&ferro-carril-pueblo-ferrocarril,5.999,33.612
1588,cossecarolina gracias por su iluminacion gracias por un angel arena innecesario para contribuir a todo lo que dilapidaron,angel-s-adami&aerodromo-angel-adami-aerodromo-angel-s-adami-aerodromo-angel-adami-aerodromo-angel-s-adami-angel-s-adami,5.973,13.159
701,me cuentan que hoy un equipo de fiscalizacion del msp concurrio al puerto de mvdeo a pedido de la direccion de sanidad militar a fiscalizar parte de una donacion para sanidad militar que vino hace 6 meses desde canada y que el gob anterior sin fiscalizar los insumos cont https t co 19jbm1ibbq,puerto-del-buceo&ensenada-del-buceo-puerto-buceo,5.924,283.144
249,elbloqueradio de bichos y flores la vela puerca montevideo agoniza los traidores terraja el peyote asesino,bajo-flores&bajo-flores,5.921,11.952
1573,se definio un protocolo para el trabajo en refugios con personas en situacion anuncia el ministro de desarrollo social pbartol65 ahora por tvciudaduy,banco-interamericano-de-desarrollo-bid&banco-interamericano-de-desarrollo-bid,5.906,21.941
1987,la concha de mi madre bo de verdad necesitamos que vengan los senores pa cuidarnos yo no se bo y hay gente en la facultad hablando de la revolucion,facultad-de-agronomia-udelar&facultad-de-agronomia-udelar,5.885,49.983
473,unibiciur sosamacho bicivilizadosuy imtransito animo uruguay y resto de paises hermanos porque aqui en espana la cosa esta francamente mal el contagio no ha tocado techo y el virus viaja hacia vosotros para desplazarse estos dias nada como la bici https t co prmpcwqgvq,cempre-uruguay&cempre-uruguay,5.86,97.816
54,satamanyar centon10 si gana eso y tiene casa en pg la contribucion anual le sale 70 de un salario entonces debe reclamarle mas a la im que al mef un caso x para rediscutir el uruguay,cempre-uruguay&cempre-uruguay,5.86,147.0
1108,smile corona mariad85460326 cossecarolina el literal e incluye al 50 de las fuentes laborales del rubro industrial y comercio no todo el mundo es asalariado patron empleado publico los independientes que no facturan no comen cero empatia con ellos claro no tienen gremio,item-electro-industrial-s-a&item-electro-industrial-s-a,5.825,47.294
318,enfotos realizan jornada de vacunacion casa por casa a ninos y ninas del municipio valmore rodriguez del estado zulia reporta astridccarretta lasolidaridadvencealcoronavirus https t co wnbft1sjsn,casa-bello&casa-bello,5.784,101.943
1608,dmartinez uy empecemos entonces a volver a seregni todos ustedes deben ser los primeros en hacer una introspectiva volve a las fuentes y bajarse de los pedestales vuelvan a las bases no usen a seregni como bandera cuando olvidaron sus postulados su predica su ejemplo,edificio-fuentes&edificio-fuentes,5.767,13.736
85,cronica y atento a los que estuvieron en colonia y montevideo con el,colonia-nicolich&colonia-nicolich,5.637,11.264
225,cossecarolina medio tarde las propuestas estuvieron en el gobierno 3 meses con el virus esparcido por el mundo y se dedicaron a acomodar milicos y gente en puestos incendiar papeles y agradecer a vazquez ahora tienen medidas anda inmoral,santiago-vazquez&santiago-santiago-vazquez-santiago-vazquez,5.636,22.972
468,lastima no se hicieron propuestas para que se tomaran medidas desde enero al dr tabare vazquez otro tema que no se tomo responsablemente esta bien dar palo por ser oposicion pero hay que ser coherente con lo que se dice cossecarolina del ridiculo no se vuelve,santiago-vazquez&santiago-santiago-vazquez-santiago-vazquez,5.636,20.138
1167,dmartinez uy ahora es cuando vemos el verdadero costo del despilfarro de los gobiernos de su partido si tuvieran un minimo de decencia y sentido de responsabilidad se llamarian a la cordura se ve que no pueden con su esesncia populista me recuerdan a vazquez llamando al default,santiago-vazquez&santiago-santiago-vazquez-santiago-vazquez,5.636,22.493
549,dcastro65 alvillar informacarve850 lpm en vez de pedir por la cuarentena general no aprovechan tiempo valioso parece que vivieran en un tupper como carmela miren a espana en italia,bella-italia&balneario-bella-italia-bella-italia,5.619,45.012
1641,antonio pacheco en italia,bella-italia&balneario-bella-italia-bella-italia,5.619,28.936
742,gcrosa66 mat sena27 giglesias19 y desde cuando la salud antes no era para todos disse salud publica no la invento el fa el fonasa lo que hizo fue nivelar hacia abajo la calidad de las prestaciones y quien te dijo que no conozco de avda italia al norte y no solo mvdeo conozco estimado,bella-italia&balneario-bella-italia-bella-italia,5.619,67.965
751,asi viaje hoy en el 505 a las 7 de la manana ya que no tengo otra q ir a trabajar por lo menos me gustaria q me cuidaran un poco gracias montevideoim https t co bqi9kxckmz,roca-buen-viaje&buen-viaje-reef-piedras-del-buen-viaje-roca-buen-viaje-rocas-buen-viaje,5.584,12.526
1131,este senor tambien necesita brujula en montevideo no solo en los montes de rocha,canada-de-rocha&canada-de-rocha,5.559,9.191
1101,chdica usted que tiene posibilidades de charlar con el genio que quito frecuencia de bus comentarle q ahora viajamos aquellos que no podemos quedarnos en casa todos apretaditos aguante covi19 ya te voy agarrar gracias,casa-bello&casa-bello,5.539,80.807
278,dmartinez uy pelado quedate en tu casa fantasma,casa-bello&casa-bello,5.539,44.696
233,el 6 de marzo volvi a mvdeo con muuuuchisimos planes para llevar a cabo a lo largo de este ano hoy 14 dias despues estoy yendo a casa hasta despues de turismo eso espero con la mayoria de esos planes re frustrados maldito coronavirus maldita carmela,casa-bello&casa-bello,5.539,132.089
57,cossecarolina alftuitea bien cossecarolina pero no falto lo basico cierre de fronteras y cuarentena total para parar el crecimiento exponencial que continue somos pyme nosotros cerramos pero vemos a colegas enviando a casa delivery eso es irresponsable,casa-bello&casa-bello,5.539,112.245
343,cossecarolina frente amplio entonces quedate en casa calladita propuestas concretas sin la forma de hacerlas llamese a silencio,casa-bello&casa-bello,5.539,57.72
1804,cossecarolina llamate a silencio carolita que a vos lo que te tiene mal es estar en tu casa de tardecita esperando el informe y no estar sentada ahi de ministra,casa-bello&casa-bello,5.539,62.139
391,cossecarolina frente amplio de tus fondos cosse me parece brillante una manera de devolverle a la sociedad todo lo que le dio seguro a tu propuesta se unen todos tus camaradas que tanto se desvelan por el pueblo el ejemplo empieza por casa senora ancap pluna lista interminable de usd para repartir,casa-bello&casa-bello,5.539,136.479
