,text,name,score,time_ms
647,"@CostaOkis con respecto a lo que ustedes estn deliberando quiero enviarte esto
Supermercado chino
Bartolom Mitre entre Rodrguez Pea y Montevideo https://t.co/7YXVzkXiyG",dr-bartolome-vignale|dr-sebastian-b-rodriguez,577.917,528.529
648,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/DT9nlx3oWD https://t.co/52kdDHnQJ8",lima|av-daniel-fernandez-crespo,494.712,369.356
649,"Denuncia pblica contra el atleta de #Durango Fernando Daniel Martnez Estrada. Su expareja lo seala de violencia y amenazas de muerte. Es un asunto muy grave. 
Qu desilusin tan grande. 
https://t.co/WTYVQyOQk5",arroyo-grande|gral-enrique-martinez,521.848,461.758
650,"Esta plaza es un justo homenaje a Luisa. Sabemos que no pudimos decirle dnde est Nebio, llegaremos a la verdad que era la mayor justicia que ella anhelaba. 
Que sea smbolo de paz y convivencia, que recuerde su lucha, y su mirada ilumine nuestro camino, an en nuestra deuda. https://t.co/zPD4Uv1b46",justicia|la-paz,600.91,321.602
651,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/4a4gBTuLMf",lima|av-daniel-fernandez-crespo,494.712,349.346
652,"Qu hace el ejrcito cuando uno de los suyos es sealado como agresor? @ednaaavila denuncia pblicamente lo que le hizo Fernando Daniel Martnez Estrada, atleta de alto rendimiento.",daniel-muoz|dr-martin-c-martinez,477.968,326.638
653,@SEDENAmx Qu van a hacer en relacin con la acusacin de Fernando Daniel Martnez Estrada como agresor?,daniel-muoz|dr-martin-c-martinez,477.968,312.891
654,Daniel Martnez sobre aumento de impuestos y tarifas: Para m era irresponsable comprometerse | la diaria https://t.co/7tvuffi0SO,daniel-muoz|dr-martin-c-martinez,477.968,273.093
655,"Pregunto cuando en Avda Italia a la altura de la calle Abacu donde abatieron ""cobardemente"" 4 Soldaditos esta IMM tendra un gesto y le levanta un monolito acorde al dolor que le ocasionaron al.Ejercito.",av-italia|matias-abacu,613.051,964.131
656,"Qu hace el ejrcito cuando uno de los suyos es sealado como agresor? @ednaaavila denuncia pblicamente lo que le hizo Fernando Daniel Martnez Estrada, atleta de alto rendimiento. https://t.co/slpRmDK6qK",daniel-muoz|dr-martin-c-martinez,477.968,335.965
657,Di candia cancela el Montevideo Rock pero deja q los espectculos del sodre y del Sols sigan para q la lite se contagien y se mueran d una vez EL PUTO AMO!!,sda-a-d|sda-q,473.168,199.029
658,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/4a4gBTuLMf",lima|av-daniel-fernandez-crespo,494.712,358.618
659,"@CostaOkis con respecto a lo que ustedes estn deliberando quiero enviarte esto
Supermercado chino
Bartolom Mitre entre Rodrguez Pea y Montevideo https://t.co/7YXVzkXiyG",dr-bartolome-vignale|dr-sebastian-b-rodriguez,577.917,525.777
660,"Ya tuvieron su oportunidad en Montevideo,no 1 ni 2 veces,la tuvieron 6 veces y estamos empantanados en el barro,los pozos,la basura,el transito catico,la inseguridad,la falta de iluminacin,trasporte colectivo caro y lento,altos impuestos municipales,deuda impagable.AHORA RAFFO",2|1,214.163,557.72
661,"@DanielRadioP @lauraraffo @RaffoIntendenta Razonamiento pobre si los hay.
Si el FA pone el semforo de comercio y Av Italia, como candidato, sigue teniendo ms del 50% del electorado.
Fin.",av-italia|comercio,1618.952,291.898
662," Mazda 3 Hatch.

 Correccin de barniz con lquidos FEYNLAB.
 Sellado FEYNLAB CERAMIC LITE 1 Ao de garanta. en Detailing Studio Mvd https://t.co/NM4RMFfdre",3|1,212.119,683.742
663,"Denuncia pblica contra el atleta de #Durango Fernando Daniel Martnez Estrada. Su expareja lo seala de violencia y amenazas de muerte. Es un asunto muy grave. 
Qu desilusin tan grande. 
https://t.co/WTYVQyOQk5",arroyo-grande|gral-enrique-martinez,521.848,447.901
664,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/DT9nlx3oWD https://t.co/52kdDHnQJ8",lima|av-daniel-fernandez-crespo,494.712,372.319
665,"Fernando Daniel Martnez Estrada, miembro del Ejrcito mexicano y medallista en los Juegos Panamericanos Lima 2019, fue denunciado por su ex novia, Edna Quintanilla, de haberla golpeado y amenazado de muerte https://t.co/4a4gBTuLMf",lima|av-daniel-fernandez-crespo,494.712,362.416
666,"@imtransito
No sera bueno sincronizar el semforo de Bvar. Espaa y la Rambla para que los autos no queden trancando Benito Blanco?
Obvio que ese mnibus no pudo avanzar cuando tuvo luz verde, sin hacer una maniobra trancado al resto que vena por Benito Blanco. https://t.co/rkGys8VkCt",bv-juan-benito-blanco|basilio-pereyra-de-la-luz,1638.788,356.328
667,"#PARQUES

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/t2H9ZWmH5O https://t.co/gykKonptSZ",tacuarembo|paysandu,1918.465,619.963
668,"@MarinoLocoUy @ChNunezUy @chdica @martinelgue @veropelaez13 @comunicacionJS @DiegoMorenoUY @Daniel_Orli_92 @valeriacastrz @Nathanielgmz @andy_sosa_ @TercamTere Totalmente de acuerdo, lo suspendido ...esta solucionado, pero cuanto ms x hacer . Las criollas q trae gente extranjera de todos lados...hay cruceros q salen desde Bs As con Uruguayos y llegarn a fin de mes. Medidas ya como hizo Taiwn,  ejemplo a tomar.",sda-q|sda-x,792.43,49.81
669,Pobre me da lastima El ltimo curro antes de q se valla de la IMM se lo suspenden x decreto presidencial  culpa de lacalle no de covid19 aclar xq despus le pegan a la suba de impuestos y el dlar est suspensin del evento es culpa de lacalle no es x lo q pasa en el mundo https://t.co/gwbRZTZBrk,sda-q|sda-x,1584.86,92.525
670,"Ms de U$S 400 mil malgastados por la gestin de Martnez en la IMM por un capricho de algn jerarca desubicado que vive en una burbuja. 
De esto nos enteramos. 
Lo que debe ser el despilfarro en la impunidad de 30 aos de gobierno. https://t.co/P5qGa8nXuD",enrique-s-aguiar|osvaldo-martinez,355.122,433.138
671,"Esta plaza es un justo homenaje a Luisa. Sabemos que no pudimos decirle dnde est Nebio, llegaremos a la verdad que era la mayor justicia que ella anhelaba. 
Que sea smbolo de paz y convivencia, que recuerde su lucha, y su mirada ilumine nuestro camino, an en nuestra deuda. https://t.co/zPD4Uv1b46",justicia|la-paz,600.91,338.476
672,"Qu hace el ejrcito cuando uno de los suyos es sealado como agresor? @ednaaavila denuncia pblicamente lo que le hizo Fernando Daniel Martnez Estrada, atleta de alto rendimiento. https://t.co/slpRmDK6qK",daniel-muoz|dr-martin-c-martinez,477.968,366.05
673,"Esta plaza es un justo homenaje a Luisa. Sabemos que no pudimos decirle dnde est Nebio, llegaremos a la verdad que era la mayor justicia que ella anhelaba. 
Que sea smbolo de paz y convivencia, que recuerde su lucha, y su mirada ilumine nuestro camino, an en nuestra deuda. https://t.co/zPD4Uv1b46",justicia|la-paz,600.91,371.288
674,"@MarinoLocoUy @ChNunezUy @chdica @martinelgue @veropelaez13 @comunicacionJS @DiegoMorenoUY @Daniel_Orli_92 @valeriacastrz @Nathanielgmz @andy_sosa_ @TercamTere Totalmente de acuerdo, lo suspendido ...esta solucionado, pero cuanto ms x hacer . Las criollas q trae gente extranjera de todos lados...hay cruceros q salen desde Bs As con Uruguayos y llegarn a fin de mes. Medidas ya como hizo Taiwn,  ejemplo a tomar.",sda-q|sda-x,792.43,38.401
675,"#RECIPIENTES

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/t2H9ZWmH5O https://t.co/c71WF4umky",tacuarembo|paysandu,1918.465,639.529
676,@tetirounpique Si quieres llevar a divertir a los gurises y tomar aire puro y sol en el parque Rivera viernes sbado y domingo a partir de las 14 horas fjate el video mira que lindos paseos pueden hacer.,diego-rivera|cno-domingo-arena,375.536,436.395
677,@tetirounpique Si quieres llevar a divertir a los gurises y tomar aire puro y sol en el parque Rivera viernes sbado y domingo a partir de las 14 horas fjate el video mira que lindos paseos pueden hacer.,diego-rivera|cno-domingo-arena,375.536,466.056
678,"Sbado  12:30 @Fabigoyen estar junto a compaeras del @Frente_Amplio conversando sobre el rol de las mujeres en poltica en el Comit Garca Lorca. 

Ms mujeres, mejor democracia. Smate!  https://t.co/opHs4vKSY1",democracia|martin-garcia,912.623,639.97
679,"Vamos q se https://t.co/VQwQR61j74 subestimen a los montevideanos cuya voluntad final esta por encima de las encuestas.Lo que ocurri en las elecciones nacionales se repetir en las municipales x pura lgica,porque la gente esta cansada de la mala gestin,x mejor calidad de vida.",sda-q|sda-x,792.43,60.555
680,"Emocin en participar junto a muchs gente del barrio, del Municipio b y de la lucha permanente por Memoria,Verdad y Jusicia de la Plaza Luisa Cuesta a poca distancia del Parlamento.Importante intervencin urbana, espacio convivencia y construccin d ciudad integrada e integradora https://t.co/efdzZeMQBE",d|b,245.425,493.64
681,"En abril te esperamos para disfrutar de la msica de @lolimolinamusic! Presenta su cuarto disco de estudio ""Lo Azul Sobre Mi"" en vivo con su banda nueva https://t.co/TNpgidmlZx Te esperamos!

 Viernes 3/4
 21:00 h.

#msica #cultura #SalaZitarrosa #Montevideo https://t.co/jV20ajTJkv",3|4,256.311,800.791
682,Di candia cancela el Montevideo Rock pero deja q los espectculos del sodre y del Sols sigan para q la lite se contagien y se mueran d una vez EL PUTO AMO!!,sda-a-d|sda-q,473.168,198.985
683,"#SEQUA

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/cRbDSUkj40",tacuarembo|paysandu,1918.465,611.624
684,"@lauraraffo Vivo a media cuadra de ah, por peatonal Sarand esq. Alzaibar desde hace 20 aos, esos bancos estn ""Al pedo"" nadie se sienta y fuera de lugar con la plaza zabala, la mejor de Montevideo.  vamos arriba futura intendenta @RaffoIntendenta",alzaibar|sarandi,1965.897,309.587
685,"@lauraraffo Vivo a media cuadra de ah, por peatonal Sarand esq. Alzaibar desde hace 20 aos, esos bancos estn ""Al pedo"" nadie se sienta y fuera de lugar con la plaza zabala, la mejor de Montevideo.  vamos arriba futura intendenta @RaffoIntendenta",alzaibar|sarandi,1965.897,279.162
686,@grazianopascale Hay un crucero en Montevideo y ahora mismo he visto turista paseando por ciudad vieja https://t.co/LfJ2cYLEPr,montevideo,212.998,61.832
687,"Lleg con 13 aos y en 2004 fue subcampen dptal sub 15 y campen dptal sub 14. 
A los 14 aos parti hacia Montevideo donde realiz todas las inferiores en @LiverpoolFC1915 hasta llegar a primera y luego @RamplaJuniorsFC.
Luego de 15 aos vuelve a casa.
Bienvenido @Fonchiito! https://t.co/eE1GROelHJ",sda-14|sda-send-15,863.76,254.153
688,"#TEMPESTAD

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/pvqwOw86xf",tacuarembo|paysandu,1918.465,659.781
689, Alguien me puede confirmar si es verdad que en Montevideo permitieron desembarcar turistas de un crucero ? Tengo que ir a Ciudad Vieja,montevideo,212.998,59.761
690,"Noviembre fue el mes del #HipHop por eso merecemos recordar este mural:

DISTER + CONDE + MIN8 + BR1 + MOKEK  + PHER
Peatonal Sarand &amp; Misiones (#Montevideo)
Noviembre, 2012.
#StreetArt

Les cuento ms sobre este gran cono de la peatonal (hilo) https://t.co/teMM8i549T",misiones|sarandi,1725.008,122.887
691,#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay,tacuarembo|paysandu,1918.465,608.021
692,"Escenario: Coronavirus a punto de llegar al pas. Cosse propone: comercios c/ horario extendido p/ofrecer servicios entre otros, a turistas. Caro, no deberas estar proponiendo soluciones y posibles mtodos p/contener el virus en vez de bobadas p/ q se instale? #CosseInteligencia",sda-a-c|sda-p,470.997,441.721
693,"La responsabilidad social y el deber ciudadano x encima del inters electoral.Laura Raffo es la intentendente q precisamos en https://t.co/5xezg05zNx cambies tu forma de pensar,tu ideologa ni tu partido poltico pero AHORA vota para cambiar la ciudad y mejorar tu calidad de vida https://t.co/56ovrsF5UW",sda-q|sda-x,396.215,127.26
694,"@AndreaS99977649 @MartinP39777865 @lauraraffo @beatrizargimon @LuisLacallePou @PNACIONAL Siempre me pregte por esa bandera como estaba clavada en medio del arroyo, ahora mas claro. Q exclusion social la de esa gente.!!! Gs por compartir imagen.",costanera-arroyo-manga|jose-mas-de-ayala,315.531,102.005
695,"@RomeroPiriz Mas del 85% NO esta en Situacion d Calle! 
Los q Realmente NO tienen donde vivir, seran 15 o 20%.
Miles en las calles! producto d la Dejadez y Abandono, d la Corporacion, en q se ha convertido la Idcia d Mdeo, ao tras ao, en estos vergonzosos 30 aos d Desgobierno. @lauraraffo",sda-a-d|sda-q,2365.838,519.472
696,"@AndreaS99977649 @MartinP39777865 @lauraraffo @beatrizargimon @LuisLacallePou @PNACIONAL Siempre me pregte por esa bandera como estaba clavada en medio del arroyo, ahora mas claro. Q exclusion social la de esa gente.!!! Gs por compartir imagen.",costanera-arroyo-manga|jose-mas-de-ayala,315.531,101.434
697,"Esta plaza es un justo homenaje a Luisa. Sabemos que no pudimos decirle dnde est Nebio, llegaremos a la verdad que era la mayor justicia que ella anhelaba. 
Que sea smbolo de paz y convivencia, que recuerde su lucha, y su mirada ilumine nuestro camino, an en nuestra deuda. https://t.co/zPD4Uv1b46",justicia|la-paz,600.91,341.105
698,"Pero si vivs en Miami, Lax o NY y queres entrar en Argentina, te tomas el Non Stop Miami/Montevideo y de ah el Colonia Express, o sino va Mxico o va Panam o va Bogot o va Lima o va Santiago. Debera ser frontera cerrada, cerrada.",bogota|republica-argentina,1185.96,841.873
699,Si Carolina Cosse tuvo un pequeo desface de 40 a 105 millones de dlares con el Antel Arena no quiero ni imaginar lo que podra llegar a hacer en la Intendencia,cno-domingo-arena|carolina-salguero,743.309,149.747
700,"Tal cual! Pero no importa, Con tal de no quedar mal con un amigo o ganar 3 pesos , enferman un pas entero lamentable! O van a decir que no saben que hay un crucero de 7 cuadras en el puerto!!",sda-7|send-3,206.283,350.133
701,"Ya tuvieron su oportunidad en Montevideo,no 1 ni 2 veces,la tuvieron 6 veces y estamos empantanados en el barro,los pozos,la basura,el transito catico,la inseguridad,la falta de iluminacin,trasporte colectivo caro y lento,altos impuestos municipales,deuda impagable.AHORA RAFFO",2|1,214.163,588.989
702,"Tal cual! Pero no importa, Con tal de no quedar mal con un amigo o ganar 3 pesos , enferman un pas entero lamentable! O van a decir que no saben que hay un crucero de 7 cuadras en el puerto!!",sda-7|send-3,206.283,341.122
703,"@elpaisuy ""Directora de Salud de la IMM""... estando el MSP a 10 cuadras y siendo Montevideo una ciudad de 22km de largo por 10 de ancho. Si habr que colar y sacar oquis. El frente y su Repblica Oriental de Montevideo. La Repblica del acomodo.",cerro-largo|republica,1454.66,640.627
704,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/3h4jHkVEox",daniel-muoz|dr-martin-c-martinez,477.968,739.654
705,"Gente que va y que viene por 18 de Julio, Marzo 2020. Al fondo el Palacio Salvo.

#Uruguay 
#Montevideo https://t.co/KDsm2ch71X",26-de-marzo|julio-cesar,344.174,891.087
706,"18 de Julio
#Montevideo 
#Uruguay https://t.co/4odNjPT3Qt",av-uruguay|julio-herrera-y-obes,336.487,579.599
707,"Hoy viernes acompaamos a Carolina al homenaje a mujeres del Municipio G. Este ao se suma al clsico ""13 Mujeres del 13"" las mujeres de zona 12. Nos vemos!

Camino Castro 730 esq. Mara Orticochea 
 19h

#EstarCercaLlegarLejos
#CarolinaCosseIntendenta https://t.co/IJCj8qmChf",maria-orticochea|cno-castro,735.343,580.59
708,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/3h4jHkVEox",daniel-muoz|dr-martin-c-martinez,477.968,731.723
709,"Hoy viernes acompaamos a Carolina al homenaje a mujeres del Municipio G. Este ao se suma al clsico ""13 Mujeres del 13"" las mujeres de zona 12. Nos vemos!

Camino Castro 730 esq. Mara Orticochea 
 19h

#EstarCercaLlegarLejos
#CarolinaCosseIntendenta https://t.co/IJCj8qmChf",maria-orticochea|cno-castro,735.343,506.477
710,"Sbado  12:30 @Fabigoyen estar junto a compaeras del @Frente_Amplio conversando sobre el rol de las mujeres en poltica en el Comit Garca Lorca. 

Ms mujeres, mejor democracia. Smate!  https://t.co/opHs4vKSY1",democracia|martin-garcia,912.623,605.501
711,"Amo Montevideo
Pero ms m ciudad natal,Bella Unin.
All nac
Pero te anotaban en Artigas.",ruben-paleo-union-vecinal|artigas-sanchez,381.867,743.781
712,"@ONVentura Tienes toda la razn. Hoy llego al puerto de Montevideo un crucero con mexicanos, EE.UU. y otros y bajaron sin ningn control, a ellos mismos les llam la atencin, es ms tomaban mnibus para ir a Punta, pasear en el centro, estamos regalados.",centro-america|puerto-rico,747.021,134.485
713,"Ya tuvieron su oportunidad en Montevideo,no 1 ni 2 veces,la tuvieron 6 veces y estamos empantanados en el barro,los pozos,la basura,el transito catico,la inseguridad,la falta de iluminacin,trasporte colectivo caro y lento,altos impuestos municipales,deuda impagable.AHORA RAFFO",2|1,214.163,562.589
714,"@Herrerismo @gbianchi404 @lauraraffo Pnganse a laburar!!! 

L
A
B
U
R
A
R

Qu estn esperando???? https://t.co/bf4mAc7lk2",sda-l|sda-u,354.49,387.128
715,"#BENCENO

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/qc1mnYIOKV",tacuarembo|paysandu,1918.465,636.096
716,"Laura Raffo suspendi sus actividades como prevencin por el coronavirus mientras que Daniel Martnez hizo una referencia jocosa: ""No tengo idea, yo me saludo con todo el mundo con un abrazo y un beso, me puedo agarrar el virus yo tambin"".",daniel-muoz|dr-martin-c-martinez,477.968,341.867
717, FALTAN 3 MESES PARA #CambiarMontevideo   AS EST MONTEVIDEO. YA SE SABE A QUINES NO SE DEBE SEGUIR VOTANDO SI QUEREMOS QUE ESTO CAMBIE   Aparicio Saravia detrs Cementerio Norte. URUGUAYOS UTILIZADOS Y OLVIDADOS POR EL #FracasoAmplio https://t.co/Qe7NhXNx4U,3|primera-al-norte,306.514,651.06
718,"Sbado  12:30 @Fabigoyen estar junto a compaeras del @Frente_Amplio conversando sobre el rol de las mujeres en poltica 
en el Comit Garca Lorca. 

Ms mujeres, mejor democracia. Smate!  https://t.co/TXRDKU6W87",democracia|martin-garcia,912.623,552.652
719,Si Carolina Cosse tuvo un pequeo desface de 40 a 105 millones de dlares con el Antel Arena no quiero ni imaginar lo que podra llegar a hacer en la Intendencia,cno-domingo-arena|carolina-salguero,743.309,142.916
720,Si Carolina Cosse tuvo un pequeo desface de 40 a 105 millones de dlares con el Antel Arena no quiero ni imaginar lo que podra llegar a hacer en la Intendencia,cno-domingo-arena|carolina-salguero,743.309,148.586
721,"#CAICULTURA

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/t2H9ZWmH5O https://t.co/WgpzMYL7d0",tacuarembo|paysandu,1918.465,634.041
722,"Que lindo mi Montevideo Rock, se me rompi mi Montevideo Rock",montevideo,386.291,9.956
723,"@KaiserD13 @El_Ideas @AZapata89 @el_pais Disculpen, desde Montevideo Uruguay , debera ser como en China, Japn, C del Sur, ...prisin por atacar la salud pblica. 
Ya veremos por aqu como nos va, por ahora solo se toman las primeras y fciles medidas. Suerte y Saludos",av-uruguay|dr-martin-c-martinez,235.843,653.712
724,"BUENAS TARDES ESTOY DISPONIBLE PARA USTEDES ZONA Nte. VALLEJO, MARIO COLIN, CUITLAHUAC, TICOMAN, 100MTS , MONTEVIDEO, LA VILLA, LA RAZA, BUENAVISTA, HIDALGO, SAN COSME. AGENDA AL MENOS 1.30HR ANTES, AL 5522777176... IMAGEN Y BUEN SERVICIO AL   https://t.co/RUoOPICDSJ",san-salvador|dr-mario-cassinoni,206.514,911.103
725,"@Herrerismo @gbianchi404 @lauraraffo Pnganse a laburar!!! 

L
A
B
U
R
A
R

Qu estn esperando???? https://t.co/bf4mAc7lk2",sda-l|sda-u,354.49,367.917
726,"Es verdad!!son mongolicos no se entiende o mejor dicho x agarrar algunos pesos que puedan dejar l turistas no les importa arriesgar a l poblacin,ven el rbol no ven el bosque los genios!!y ojo los vot no tiene nada q ver q no pueda criticar lo malo!!!",sda-q|sda-x,792.43,135.764
727,"#DEPREDACIN

#Artigas #Rivera #Salto  #Tacuaremb #Paysand #CerroLargo #RoNegro #Durazno #TreintayTres #Soriano #Florida #Flores #Rocha #Lavalleja #Colonia #SanJos #Maldonado #Canelones #Montevideo #Uruguay https://t.co/hfS7mCp00T",tacuarembo|paysandu,1918.465,623.584
728,Si Carolina Cosse tuvo un pequeo desface de 40 a 105 millones de dlares con el Antel Arena no quiero ni imaginar lo que podra llegar a hacer en la Intendencia,cno-domingo-arena|carolina-salguero,743.309,145.736
729,"ARRANCA EL AO

 Torneo Inicial 2020
 Fecha 1
 @fc_lomas 
 Sbado 14 de marzo
 13:00 
 Jacksonville 3
 Montevideo, UY  

Vamo el Bondi! 

#DaleBondi",3|1,212.119,724.908
730,Pobre me da lastima El ltimo curro antes de q se valla de la IMM se lo suspenden x decreto presidencial  culpa de lacalle no de covid19 aclar xq despus le pegan a la suba de impuestos y el dlar est suspensin del evento es culpa de lacalle no es x lo q pasa en el mundo https://t.co/gwbRZTZBrk,sda-q|sda-x,1584.86,103.419
731,"@lauraraffo Por favor saquenlos de la Intendencia hace 30 aos que los estn robando para hacer ""cagadas"" corredor Garzn y Terminal en desuso por ejemplo los hermosos bancos de la plaza y al costo con que lo hicieron !!!. https://t.co/KVhqIGQt4V",av-gral-eugenio-garzon|plaza-vidiella,304.124,306.422
732,@MSPUruguay porqu en Punta del Este no le permiten desembarcar a los pasajeros y en Montevideo si? Los ciudadanos de Montevideo no merecemos la misma seguridad?,montevideo,386.291,63.408
733,"ARRANCA EL AO

 Torneo Inicial 2020
 Fecha 1
 @fc_lomas 
 Sbado 14 de marzo
 13:00 
 Jacksonville 3
 Montevideo, UY  

Vamo el Bondi! 

#DaleBondi",3|1,212.119,705.019
734,"Esta plaza es un justo homenaje a Luisa. Sabemos que no pudimos decirle dnde est Nebio, llegaremos a la verdad que era la mayor justicia que ella anhelaba. 
Que sea smbolo de paz y convivencia, que recuerde su lucha, y su mirada ilumine nuestro camino, an en nuestra deuda. https://t.co/zPD4Uv1b46",justicia|la-paz,600.91,324.23
735,"Ya tuvieron su oportunidad en Montevideo,no 1 ni 2 veces,la tuvieron 6 veces y estamos empantanados en el barro,los pozos,la basura,el transito catico,la inseguridad,la falta de iluminacin,trasporte colectivo caro y lento,altos impuestos municipales,deuda impagable.AHORA RAFFO",2|1,214.163,550.703
736,"Para entender,a los TUPAFA,PERDEDORES.Aguenten un poco.porque?despues lque perdieron,a yorar,en un cuarto oscuro.IMM.VAN SI DIOS Q,X EL MISMO CAMINO.Afloyen.etc.Adelante y AL trabajo.!!!Ex ANCAPIANO.i",sda-q|sda-x,396.215,61.112
737,"Ya tuvieron su oportunidad en Montevideo,no 1 ni 2 veces,la tuvieron 6 veces y estamos empantanados en el barro,los pozos,la basura,el transito catico,la inseguridad,la falta de iluminacin,trasporte colectivo caro y lento,altos impuestos municipales,deuda impagable.AHORA RAFFO",2|1,214.163,544.399
738,"Ms de U$S 400 mil malgastados por la gestin de Martnez en la IMM por un capricho de algn jerarca desubicado que vive en una burbuja. 
De esto nos enteramos. 
Lo que debe ser el despilfarro en la impunidad de 30 aos de gobierno. https://t.co/P5qGa8nXuD",enrique-s-aguiar|osvaldo-martinez,355.122,417.921
739,"Laura Raffo suspendi sus actividades como prevencin por el coronavirus mientras que Daniel Martnez hizo una referencia jocosa: ""No tengo idea, yo me saludo con todo el mundo con un abrazo y un beso, me puedo agarrar el virus yo tambin"". https://t.co/8ksdxFNw4s",daniel-muoz|dr-martin-c-martinez,477.968,359.639
740,Un vecino de Punta Carretas informa que los Cruceristas que arribaron hoy al Puerto de Montevideo estn visitando Punta Carretas Shopping  Tomaron alguna medida al respecto ? @MSPUruguay,punta-carretas-shopping,251.577,154.309
741,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/3h4jHkVEox",daniel-muoz|dr-martin-c-martinez,477.968,735.49
742,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/Hb6oyzep2c",daniel-muoz|dr-martin-c-martinez,477.968,749.322
743,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/Hb6oyzep2c",daniel-muoz|dr-martin-c-martinez,477.968,737.23
744,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/Hb6oyzep2c",daniel-muoz|dr-martin-c-martinez,477.968,742.374
745,"Edna Quintanilla, atleta mexicana, denunci a su ex pareja Daniel Martnez Estrada, militar y medallista en los juegos panamericanos de #Lima2019, por violencia de gnero. Ella nos cont cmo pas de la violencia verbal a los golpes: https://t.co/Hb6oyzep2c",daniel-muoz|dr-martin-c-martinez,477.968,857.605
746,Si Carolina Cosse tuvo un pequeo desface de 40 a 105 millones de dlares con el Antel Arena no quiero ni imaginar lo que podra llegar a hacer en la Intendencia,cno-domingo-arena|carolina-salguero,743.309,145.428
747,"Pero el comportamiento social en las ciudades latinoamericanas de estos das ha sido increble: Lima y Quito desabastecian los supermercados, Buenos Aires y Montevideo tranquilos, Santiago con sus propios problemas. 2/4",buenos-aires|santiago-de-liniers,2522.201,748.138
